session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy
gen-b9e826d05f0bb32fe6ddbbe3,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-23T11:00:41+00:00,2026-06-23T11:00:49.816095+00:00,8.82,"['cat -b file.txt', 'cat -b file.txt', 'cat <(echo line1) <(echo line2)', 'find /srv -type f -print | sort', 'cat -b file.txt', ""grep -r 'password' /etc"", 'df -m', 'cat <(echo line1) <(echo line2)', 'cat -b file.txt', 'du -h --max-depth=1 /sbin']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-23 11:00:41+00:00,2026-06-23 11:00:49.816095+00:00,8.82,11,0,0,10,0.6,20.6,2.321928094887362,0,0,0,0,0,0,0,0,0,3,1,0.21329377418505296
gen-14ed228b65773498b1768686,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-11T08:34:55+00:00,2026-06-11T08:35:02.640549+00:00,7.64,"['du -B 512P', ""cat file.txt | tr 'a-z' 'A-Z'"", 'cat file1.txt file2.txt', 'df -h | sort -k 4 -h', 'df -h | sort -k 4 -h', ""cat file.txt | tr 'a-z' 'A-Z'"", 'du -a --exclude=""*.log"" /etc', ""cat file.txt | tr 'a-z' 'A-Z'""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-11 08:34:55+00:00,2026-06-11 08:35:02.640549+00:00,7.64,8,0,0,8,0.625,23.5,2.1556390622295662,0,0,0,0,0,0,0,0,0,3,1,0.420026001688088
gen-3de8ca534e7a7311f33a72c8,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-29T08:47:26+00:00,2026-06-29T08:47:34.782035+00:00,8.78,"['du --threshold=1G /var', 'du -h /home', 'du --threshold=1G /var', 'du --threshold=1G /var', 'du -h --exclude="".git"" /srv', 'du --threshold=1G /var', 'du -B 256P', 'cat -n file.txt', 'find /opt -not -group staff']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 08:47:26+00:00,2026-06-29 08:47:34.782035+00:00,8.78,8,0,0,9,0.6666666666666666,19.77777777777778,2.2810361125534233,0,0,0,0,0,0,0,0,0,4,1,0.27889063428287214
gen-7991329a163a6695e7e77386,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-16T07:02:31+00:00,2026-06-16T07:02:40.408048+00:00,9.41,"['df -h --output=source,iavail', 'du --time -h', 'ls', 'df -h --output=source,iavail', 'df -h --output=source,iavail', 'df -h --output=source,iavail', 'cat /proc/meminfo', 'cat file.txt | wc -l', 'du -B 2E', 'du --exclude=""*.log""', 'find /home -maxdepth 1 -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-16 07:02:31+00:00,2026-06-16 07:02:40.408048+00:00,9.41,7,1,0,11,0.7272727272727273,20.09090909090909,2.7321588913645702,0,0,0,0,0,0,0,0,0,3,1,0.31790121541508787
gen-11b0830f71c629a6819c84c4,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-16T02:35:49+00:00,2026-06-16T02:35:52.277519+00:00,3.28,"['du -a --max-depth=1 /etc', 'df -h', 'cat file.txt | column -t', 'du -B 512K']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-16 02:35:49+00:00,2026-06-16 02:35:52.277519+00:00,3.28,2,1,0,4,1.0,15.75,2.0,0,0,0,0,0,0,0,0,0,3,1,0.3238144752669867
gen-a7641ff1ce8a9e7fbe99919e,hamza,p_dba,10.20.20.92,10.10.20.12,db-prod-03,2026-06-29T08:54:10+00:00,2026-06-29T08:54:14.450737+00:00,4.45,"['du -B 8K', 'df -h --output=target,avail', 'df -B1', 'du -B 8K', 'find /var -anewer /tmp/test.log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 08:54:10+00:00,2026-06-29 08:54:14.450737+00:00,4.45,8,0,0,5,0.8,16.0,1.9219280948873623,0,0,0,0,0,0,0,0,0,4,1,0.2762231199179033
gen-33d3958a3b749fd20a2d6f03,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-18T10:56:42+00:00,2026-06-18T10:56:54.011803+00:00,12.01,"['cat -b file.txt', 'cat -b file.txt', 'cat -b file.txt', 'cat -b file.txt', ""grep '^#.*[0-9]\\+\\.[0-9]\\+\\.[0-9]\\+\\.[0-9]\\+' config.txt"", 'cat -b file.txt', 'cat -b file.txt', 'find /srv -type c', 'find /srv -type c', 'cp', 'find /srv -type c', 'cat file.txt', 'cat /proc/cpuinfo', 'cat -b file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 10:56:42+00:00,2026-06-18 10:56:54.011803+00:00,12.01,10,0,0,14,0.42857142857142855,17.357142857142858,2.064042639445697,0,0,0,0,0,0,0,0,0,3,1,0.2736549202807799
gen-a07f33853f3fd62f2a2bec6b,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-16T10:13:06+00:00,2026-06-16T10:13:12.757180+00:00,6.76,"['df -i', 'cat file1.txt file2.txt', 'ls', 'du -B 2T', 'du -B 64T', 'du -B 512P', 'du -B 2T', 'du -L']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-16 10:13:06+00:00,2026-06-16 10:13:12.757180+00:00,6.76,10,0,0,8,0.875,8.75,2.75,0,0,0,0,0,0,0,0,0,3,1,0.31221953325757146
gen-b1012b0f174af825564a9062,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-03T10:05:45+00:00,2026-06-03T10:05:55.293465+00:00,10.29,"['find /tmp -type f -newerct ""2025-06-01""', 'df -h --output=source,fstype,target', 'df -t ext4', 'df -h --output=source,fstype,target', 'ls', ""grep -o 'user' users.txt"", 'find /opt -type s', 'df -ih', 'find /opt -type s', 'df -t xfs', 'df -t xfs', 'find /var -size +100M']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 10:05:45+00:00,2026-06-03 10:05:55.293465+00:00,10.29,10,0,0,12,0.75,18.666666666666668,3.084962500721156,0,0,0,0,0,0,0,0,0,2,1,0.6500224216483541
gen-7f387ce2cf407865a5c11300,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-22T10:49:44+00:00,2026-06-22T10:49:53.800048+00:00,9.8,"['find /home -not -name ""*.bak""', 'du -ch', ""grep -r 'panic' /var/log"", 'find /tmp -maxdepth 3 -type f', ""grep -r 'panic' /var/log"", 'find /tmp \\( -size +1M -o -size -1k \\)', ""grep -r 'panic' /var/log"", ""grep -r 'panic' /var/log"", 'cat <(echo line1) <(echo line2)', ""grep -r 'panic' /var/log"", 'du -h --max-depth=1 /sbin']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 10:49:44+00:00,2026-06-22 10:49:53.800048+00:00,9.8,10,0,0,11,0.6363636363636364,25.272727272727273,2.40400975732486,0,0,0,0,0,0,0,0,0,3,1,0.24417563365186545
gen-a0cbfeca6d7e39bcfb48ac14,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-15T11:59:16+00:00,2026-06-15T11:59:20.261303+00:00,4.26,"['find /tmp -ctime 0 -type d', 'find /tmp -ctime 0 -type d', 'du -h /home | sort -hr | head -10', 'du -B 128M']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 11:59:16+00:00,2026-06-15 11:59:20.261303+00:00,4.26,11,0,0,4,0.75,23.75,1.5,0,0,0,0,0,0,0,0,0,3,1,0.3363969571159562
gen-ce4307c42bfddbf938498d35,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-29T10:03:00+00:00,2026-06-29T10:03:07.952747+00:00,7.95,"['du --threshold=1M', 'du -B 8P', 'du --threshold=1M', 'df -h --output=target,avail', 'du --threshold=1M', 'du --threshold=1M', 'du -B 4K', 'du --threshold=1M', 'du -S']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 10:03:00+00:00,2026-06-29 10:03:07.952747+00:00,7.95,10,0,0,9,0.5555555555555556,14.777777777777779,1.879964948727111,0,0,0,0,0,0,0,0,0,5,2,0.3576740787121169
gen-19b1a0433b70324e36a09573,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-08T10:10:57+00:00,2026-06-08T10:10:59.266038+00:00,2.27,"['du -S', ""grep -w 'usb' *.log"", ""grep -w 'usb' *.log"", 'du -B 512']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 10:10:57+00:00,2026-06-08 10:10:59.266038+00:00,2.27,10,0,0,4,0.75,13.0,1.5,0,0,0,0,0,0,0,0,0,3,1,0.5304060778306042
gen-7a80fdd042862014ff41e2a0,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-23T11:14:24+00:00,2026-06-23T11:14:36.316735+00:00,12.32,"['df', 'df -Ph', 'find /home -inum 123456', 'find /opt -not -iname ""*.tmp""', 'find /opt -not -iname ""*.tmp""', ""grep -v 'debug' output.txt"", 'df', 'find /tmp -links +2', 'find /opt -type s', 'gzip', 'cp', 'df -h --output=avail', ""grep -v 'debug' output.txt"", 'du -B 32G']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-23 11:14:24+00:00,2026-06-23 11:14:36.316735+00:00,12.32,11,0,0,14,0.7857142857142857,15.285714285714286,3.3787834934861753,0,0,0,0,0,0,0,0,0,3,1,0.21089984607915055
gen-2afd3660e5199bd96c5b07b6,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-15T11:55:58+00:00,2026-06-15T11:56:04.509621+00:00,6.51,"['grep cron /etc/rsyslog.d/50-default.conf', 'find /var -xtype l', 'df -h --output=source,fstype,ipcent', 'ps', 'du -ah --exclude=""*.tmp""', 'du -ah --exclude=""/tmp""', 'du --apparent-size', 'df -h --output=source,fstype,ipcent']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 11:55:58+00:00,2026-06-15 11:56:04.509621+00:00,6.51,11,0,0,8,0.875,24.375,2.75,0,0,0,0,0,0,0,0,0,3,1,0.34310030788093704
gen-b7e62b4d93d5326f9b032c39,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-29T11:29:15+00:00,2026-06-29T11:29:27.030118+00:00,12.03,"[""grep -E 'error|warning' server.log"", 'du -a /etc', 'du -B 256K', 'find /var -not -type d', 'find /var -type f -a -size +1M', 'du -h --max-depth=1 /srv', 'du -h --max-depth=1 /sbin', 'du -B 256P', 'find /var -type f -a -size +1M', 'ls', 'du -c /var', ""grep -E 'error|warning' server.log"", 'df -h --output=source,fstype,ipcent', 'ls']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 11:29:15+00:00,2026-06-29 11:29:27.030118+00:00,12.03,11,0,0,14,0.7857142857142857,19.857142857142858,3.3787834934861753,0,0,0,0,0,0,0,0,0,5,2,0.3480574518598022
gen-c23dd884ca5fccf297266a28,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-22T12:24:24+00:00,2026-06-22T12:24:27.004834+00:00,3.0,"['df -t ext4', ""cat file.txt | tr 'a-z' 'A-Z'"", 'find /home -size -1k', 'du -X exclude-list.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 12:24:24+00:00,2026-06-22 12:24:27.004834+00:00,3.0,12,0,0,4,1.0,20.25,2.0,0,0,0,0,0,0,0,0,0,3,1,0.23481996173267738
gen-7a23c1bc8d36192983373b02,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-15T12:09:57+00:00,2026-06-15T12:10:02.336103+00:00,5.34,"['df -h --output=source,target', 'du -ah | sort -hr', ""grep -l '127.0.0.1' *"", 'du -ah | sort -hr', 'find /tmp -type d', 'find /var/log -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 12:09:57+00:00,2026-06-15 12:10:02.336103+00:00,5.34,12,0,0,6,0.8333333333333334,20.166666666666668,2.2516291673878226,0,0,0,0,0,0,0,0,0,3,1,0.3299742842369207
gen-46983234624695b99deb7a4b,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-26T11:31:27+00:00,2026-06-26T11:31:37.088799+00:00,10.09,"['df -h --output=source,fstype,ipcent', 'df -h --output=source,fstype,ipcent', 'df -h --output=source,fstype,ipcent', 'df -h --output=source,fstype,ipcent', 'df -h --output=source,fstype,ipcent', 'df -h --output=source,fstype,ipcent', 'df -h --output=source,fstype,ipcent', 'cat file.txt | expand', 'cat file.txt | expand', 'df -h --output=source,fstype,ipcent', 'df -h --output=source,fstype,ipcent']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-26 11:31:27+00:00,2026-06-26 11:31:37.088799+00:00,10.09,11,0,0,11,0.18181818181818182,32.45454545454545,0.6840384356390417,0,0,0,0,0,0,0,0,0,4,2,0.2901460494685198
gen-2a6504e1fb2fbe8cea463911,hamza,p_dba,10.20.20.92,10.10.20.13,db-stg-01,2026-06-05T11:36:16+00:00,2026-06-05T11:36:19.719914+00:00,3.72,"['du -k', 'du -k', 'du -k', 'df -h --output=source,fstype,target']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-05 11:36:16+00:00,2026-06-05 11:36:19.719914+00:00,3.72,11,0,0,4,0.5,12.5,0.8112781244591328,0,0,0,0,0,0,0,0,0,3,2,0.7732283485249176
gen-4c90cdc454ca6257910aeb6f,hamza,p_dba,10.20.20.92,10.10.20.12,db-prod-03,2026-06-09T07:46:25+00:00,2026-06-09T07:46:34.546742+00:00,9.55,"['du --threshold=-10K /etc', 'df -h --output=source,used', 'df -h --output=source,used', ""grep -w 'usb' *.log"", 'df -h --output=source,used', 'du -B 256P', 'du -B 256P', 'find /home -maxdepth 1 -type d', 'df -h --output=source,pcent', 'du -B 64M', 'cat *.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-09 07:46:25+00:00,2026-06-09 07:46:34.546742+00:00,9.55,7,1,0,11,0.7272727272727273,19.636363636363637,2.8453509366224368,0,0,0,0,0,0,0,0,0,3,1,0.46816664055233254
gen-7e1e35dd6db4f81c8a55b7c4,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-30T09:37:13+00:00,2026-06-30T09:37:19.061897+00:00,6.06,"['find /var -gid 100', 'find /tmp -path ""*/.Trash"" -prune -o -type f -print', ""grep 'eth0' /var/log/syslog"", 'find /tmp -path ""*/.Trash"" -prune -o -type f -print', 'du -h --exclude=""*.so"" /usr', 'ls', 'du -k /usr', 'find /tmp -path ""*/.Trash"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-30 09:37:13+00:00,2026-06-30 09:37:19.061897+00:00,6.06,9,0,0,8,0.75,29.625,2.4056390622295662,0,0,0,0,0,0,0,0,0,5,2,0.3360733740353546
gen-3c31285dee350ed7ce955086,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-09T08:53:39+00:00,2026-06-09T08:53:50.904462+00:00,11.9,"['df -h --output=target,pcent', ""grep '^//' main.c"", 'df -h --output=target,pcent', ""grep '^//' main.c"", 'cat file.txt', 'df -h --output=source,fstype,target', 'find /var -type d -print0', 'df -h --output=target,pcent', 'df -h --output=target,pcent', 'du -a --max-depth=1 /etc', 'df -h --output=target,pcent', 'du -P', 'find /var -type d -print0', 'find /home -newer file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-09 08:53:39+00:00,2026-06-09 08:53:50.904462+00:00,11.9,8,0,0,14,0.5714285714285714,22.928571428571427,2.692380602454975,0,0,0,0,0,0,0,0,0,3,1,0.45502065977946415
gen-52d61c9adcd1ad00b58a4ffc,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-22T08:46:37+00:00,2026-06-22T08:46:46.572064+00:00,9.57,"['du -B 128T', 'du -B 128T', 'gzip', 'du -B 128T', 'du -k /usr', 'du -B 128T', 'du -B 128T', 'du -B 128T', 'du -B 128T', 'df -m', 'du -BG /opt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 08:46:37+00:00,2026-06-22 08:46:46.572064+00:00,9.57,8,0,0,11,0.45454545454545453,9.090909090909092,1.6729330318733675,0,0,0,0,0,0,0,0,0,3,1,0.254385027430421
gen-8c1043d4974a25a0b81768f8,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-26T09:49:52+00:00,2026-06-26T09:50:02.656816+00:00,10.66,"['du -B 256P', 'cat /proc/meminfo', 'du -B 256P', 'du -B 256P', 'cat <(ls /etc) <(ls /usr)', ""grep '^#!/bin/bash' *.sh"", 'cat /proc/meminfo', 'cat <(ls /etc) <(ls /usr)', 'du -B 4M', 'du -B 256P', 'df -h | sort -k 1', 'sleep']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-26 09:49:52+00:00,2026-06-26 09:50:02.656816+00:00,10.66,9,0,0,12,0.5833333333333334,14.833333333333334,2.584962500721156,0,0,0,0,0,0,0,0,0,4,2,0.2961534780008244
gen-2d5f62b0541e4d9cb9c8ddd8,hamza,p_dba,10.20.20.92,10.10.20.11,db-prod-02,2026-06-15T10:51:17+00:00,2026-06-15T10:51:30.828301+00:00,13.83,"['cat file.txt | column -t', 'cat file.txt | column -t', 'find /data -type f -newermt ""2025-06-10""', 'find /home/user -type f -name ""report*""', ""grep -o 'user' users.txt"", 'find /home -type f -links +1', 'find /data -type f -newermt ""2025-06-10""', 'du -B 500', 'cat file.txt | column -t', 'find . -maxdepth 3 -ls', 'cat < file.txt', 'find /home/user -type f -name ""report*""', 'du -B 500', 'cat file.txt | column -t']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 10:51:17+00:00,2026-06-15 10:51:30.828301+00:00,13.83,10,0,0,14,0.5714285714285714,25.714285714285715,2.8073549220576037,0,0,0,0,0,0,0,0,0,3,1,0.35010382786665806
gen-1f16a10e56685b027387d896,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-08T08:44:35+00:00,2026-06-08T08:44:41.547341+00:00,6.55,"['ls', 'du -B 1Q', 'du -B 1Q', 'ls', 'df /dev/sda1', 'du -B 1Q', 'cat <(ls /etc) <(ls /usr)', 'du -S']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 08:44:35+00:00,2026-06-08 08:44:41.547341+00:00,6.55,8,0,0,8,0.625,8.75,2.1556390622295662,0,0,0,0,0,0,0,0,0,3,1,0.5689955935892812
gen-5e6e5122a47cacbf527c9dea,hamza,p_dba,10.20.20.92,10.10.20.10,db-prod-01,2026-06-12T04:50:48+00:00,2026-06-12T04:50:59.576125+00:00,11.58,"[""df -h | grep '/home'"", 'du -BG /opt', 'du -B 4M', ""df -h | grep '/home'"", 'cat -T file.txt', 'du -B 4M', ""grep -l 'kernel' *.log"", ""grep '[0-9]' file.txt"", ""grep '^//' main.c"", 'du -B 4M', ""grep '^//' main.c"", ""grep '^//' main.c""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-12 04:50:48+00:00,2026-06-12 04:50:59.576125+00:00,11.58,4,1,0,12,0.5833333333333334,15.333333333333334,2.6258145836939115,0,0,0,0,0,0,0,0,0,3,1,0.39045213081320695
