session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy,cluster,distance_to_centroid,kmeans_anomaly
gen-eb7b31fe661fc172eef79ff4,reda,bastionsvc,10.20.40.74,10.10.50.27,backup-01,2026-06-29T06:07:01+00:00,2026-06-29T06:07:09.583070+00:00,8.58,"['cd /var/log/mail.err', 'curl --version', 'cd /var/log/dpkg', 'df /dev/sda1', 'curl --help', 'curl --version', 'cd /var/log/mail.err', 'cd /usr/local/share/doc', 'cd ../bin']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 06:07:01+00:00,2026-06-29 06:07:09.583070+00:00,8.58,6,1,0,9,0.7777777777777778,15.444444444444445,2.725480556997868,0,0,0,0,0,0,0,0,0,25,2,0.910478375020281,0,3.1638265420555647,0
gen-44c99d2d7cab0ffb02a4a775,reda,p_admin,10.20.40.74,10.10.30.15,web-prod-02,2026-06-15T12:41:31+00:00,2026-06-15T12:41:41.410176+00:00,10.41,"['gzip', 'free -o -t', 'free -o -t', 'gzip', 'free -o -t', 'free -o -t', 'ls -lv ~', 'du -B 32G', 'cd /var/log/kern', 'gzip', 'cd /usr/share/fonts', 'du -B 32G']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 12:41:31+00:00,2026-06-15 12:41:41.410176+00:00,10.41,12,0,0,12,0.5,9.416666666666666,2.3553885422075336,0,0,0,0,0,0,0,0,0,14,4,0.8285044319737798,0,2.997611884819561,0
gen-886e5103d9f19e671413b7fb,reda,bastionsvc,10.20.40.74,10.10.50.28,mon-01,2026-06-29T14:24:04+00:00,2026-06-29T14:24:13.544217+00:00,9.54,"['systemctl', 'systemctl', 'free -o -t', 'ls -d ~/*/', 'curl --version', 'cd /tmp/test', 'systemctl', 'cd ~/work', 'ls -i /', 'cd /home', 'du --threshold=1M']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 14:24:04+00:00,2026-06-29 14:24:13.544217+00:00,9.54,14,0,0,11,0.8181818181818182,10.363636363636363,3.0271691184406184,0,0,0,0,0,0,0,0,0,26,3,0.8755122583256592,0,2.6373761018037865,0
gen-a78e083ddc63472888f27a8e,reda,bastionsvc,10.99.90.229,10.10.50.27,backup-01,2026-06-18T11:17:32+00:00,2026-06-18T11:17:40.178050+00:00,8.18,"['du -0', 'du -0', 'cd /usr/local/games', 'du -m /var', 'ls -tr | head -n 1', 'ls -tr | head -n 1', 'df -a', 'cd /usr/local/tmp', 'df -h --output=source,used,avail,pcent', 'ls -lh /var/log/*.log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,vpn,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 11:17:32+00:00,2026-06-18 11:17:40.178050+00:00,8.18,11,0,0,10,0.8,15.6,2.9219280948873623,0,0,0,0,0,0,1,1,0,15,3,0.7810470438357653,1,1.7837464707766941,0
gen-1da18285d6d474c364051de0,reda,bastionsvc,10.20.40.74,10.10.30.17,web-stg-02,2026-06-03T17:56:46+00:00,2026-06-03T17:56:54.304319+00:00,8.3,"['du -B 4T', 'du -B 4T', 'du -B 4T', 'du -B 512T', 'du -B 512T', 'uptime', 'cd /usr/lib', 'ls -lh ~/Pictures', 'du -B 512T']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 17:56:46+00:00,2026-06-03 17:56:54.304319+00:00,8.3,17,0,0,9,0.5555555555555556,9.77777777777778,2.113283334294875,0,0,0,0,0,0,0,0,0,2,1,0.1654270339962668,0,3.7826421970949284,0
gen-b46520812c97fb2625d98a02,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-22T11:20:03+00:00,2026-06-22T11:20:11.941135+00:00,8.94,"['ls -X /usr/include', 'ls -X /usr/include', 'cd /usr/share/games', 'ls -X /usr/include', 'ls -X /usr/include', 'ls -X /usr/include', 'ls -b', 'ls -X /usr/include', 'du -B 1E', 'free -b -t']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 11:20:03+00:00,2026-06-22 11:20:11.941135+00:00,8.94,11,0,0,10,0.5,15.0,1.7709505944546686,0,0,0,0,0,0,0,0,0,19,3,0.8351340691004536,0,2.26075626727699,0
gen-346f6733aefbff24183bca36,reda,bastionsvc,10.20.40.74,10.10.50.27,backup-01,2026-06-18T07:28:51+00:00,2026-06-18T07:28:56.416815+00:00,5.42,"['free --mebi --si', 'curl --version', 'curl --version', 'du -B 1P', 'df -h --output=source,pcent', 'free --tera']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 07:28:51+00:00,2026-06-18 07:28:56.416815+00:00,5.42,7,1,0,6,0.8333333333333334,15.0,2.2516291673878226,0,0,0,0,0,0,0,0,0,15,2,0.7783872399582862,0,3.1696478796103653,0
gen-694de1b425a7b1b0b4e0a057,reda,bastionsvc,10.20.40.74,10.10.20.13,db-stg-01,2026-06-02T12:51:30+00:00,2026-06-02T12:51:39.124311+00:00,9.12,"['curl --version', 'curl --version', 'curl --help', 'df -ih', 'ls --color=auto', 'cd ~/.ssh', 'ls --color=auto', 'ls -i /', 'curl --version', 'curl --version', 'curl --help', 'curl --version']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,admin,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 12:51:30+00:00,2026-06-02 12:51:39.124311+00:00,9.12,12,0,0,12,0.5,12.0,2.2841591278514217,0,0,0,0,0,0,0,0,0,2,1,0.2863969571159562,0,3.475886107023031,0
gen-fc32d96dbe907448e8d35927,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-01T09:37:08+00:00,2026-06-01T09:37:14.542219+00:00,6.54,"['cd /usr/share/python', 'cd /usr/share/python', 'du -h --max-depth=1 /tmp', 'cd /usr/share/zoneinfo', 'gzip', 'gzip', 'du -h --max-depth=1 /sbin', 'cd /usr/share/backgrounds']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-01 09:37:08+00:00,2026-06-01 09:37:14.542219+00:00,6.54,9,0,0,8,0.75,18.0,2.5,0,0,0,0,0,0,0,0,0,2,2,0.8112781244591328,0,1.8068923248364233,0
gen-23b3017e381d419c7ca1c13d,reda,bastionsvc,10.20.40.74,10.10.50.28,mon-01,2026-06-11T16:01:18+00:00,2026-06-11T16:01:29.564617+00:00,11.56,"['curl --version', 'free --version', 'ls -X', 'cd /usr/share/texmf', 'curl --version', 'ls -it', 'free --version', 'zip', 'free -k -l', 'ls -lSh /tmp', 'curl --help', 'curl --version']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-11 16:01:18+00:00,2026-06-11 16:01:29.564617+00:00,11.56,16,0,0,12,0.75,11.333333333333334,3.0220552088742005,0,0,0,0,0,0,0,0,0,11,6,0.7888459529714129,0,3.851274363272326,0
gen-285627b0207e0952d2a76027,reda,bastionsvc,10.20.40.74,10.10.50.28,mon-01,2026-06-01T08:25:47+00:00,2026-06-01T08:25:55.585100+00:00,8.59,"['du -s /var /etc', 'du -s /var /etc', 'du -s /var /etc', 'du -s /var /etc', 'curl --version', 'curl --help', 'curl --help', ""df -h | awk '$4 ~ /G/ && $4+0 < 1'"", 'ls -lSr', 'free -h -o', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-01 08:25:47+00:00,2026-06-01 08:25:55.585100+00:00,8.59,8,0,0,11,0.5454545454545454,14.363636363636363,2.299896391167892,0,0,0,0,0,0,0,0,0,1,1,0.0,0,3.5612413895043686,0
gen-e3d3c593da3945ff64cb31d2,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-23T09:26:47+00:00,2026-06-23T09:26:57.291075+00:00,10.29,"['curl --version', 'systemctl', 'curl --version', 'touch', 'uptime', 'du -h /home', 'curl --version', 'du -h /home', 'uptime', 'du -h /home']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-23 09:26:47+00:00,2026-06-23 09:26:57.291075+00:00,10.29,9,0,0,10,0.5,10.1,2.1709505944546685,0,0,0,0,0,0,0,0,0,20,2,0.8303166285822158,0,2.692562334601842,0
gen-ee361a29987ea9a7cfca5d1f,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-08T14:54:03+00:00,2026-06-08T14:54:09.375270+00:00,6.38,"['cd /home', 'cd /home', 'cd /bin', 'curl --version', 'curl --help', 'uptime', 'ls -ld ~.*']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 14:54:03+00:00,2026-06-08 14:54:09.375270+00:00,6.38,14,0,0,7,0.8571428571428571,9.142857142857142,2.521640636343318,0,0,0,0,0,0,0,0,0,6,2,0.455010682217742,0,2.714520783794508,0
gen-ae60ac6739ece0a291aae2c5,reda,bastionsvc,10.99.99.57,10.10.20.10,db-prod-01,2026-06-25T14:04:53+00:00,2026-06-25T14:05:05.403137+00:00,12.4,"['cd /etc/ssl/certs', 'free -l', 'du -B 8T', 'ls -lRt', 'cd /etc/ssl/certs', 'cd /etc/ssl/certs', 'df -h --output=source,fstype,size', 'free -l', 'free -l', 'ls -1 ~/Documents', 'touch', 'ls -lRt', 'cd /etc/ssl/certs']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,admin,vpn,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-25 14:04:53+00:00,2026-06-25 14:05:05.403137+00:00,12.4,14,0,0,13,0.5384615384615384,12.76923076923077,2.5654483718208256,0,0,0,0,0,0,1,1,0,22,4,0.8620234077215253,1,3.4241149724501296,0
gen-eea8c6ee546bce18d2cfa653,reda,p_admin,10.20.40.74,10.10.30.15,web-prod-02,2026-06-22T13:44:20+00:00,2026-06-22T13:44:28.117773+00:00,8.12,"['ls -iF', 'du ~/Documents ~/Pictures ~/.zshrc', 'ls -itu', 'du ~/Documents ~/Pictures ~/.zshrc', 'du ~/Documents ~/Pictures ~/.zshrc', 'ls -g', 'cd /var/log/mail.err', 'ls -lv', 'cd /var/log/mail.err']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 13:44:20+00:00,2026-06-22 13:44:28.117773+00:00,8.12,13,0,0,9,0.6666666666666666,18.444444444444443,2.4193819456463714,0,0,0,0,0,0,0,0,0,19,3,0.8175978368234322,0,1.18030587864831,0
gen-fb358162899bf88287d670bb,reda,bastionsvc,10.20.40.74,10.10.40.23,build-01,2026-06-24T14:30:13+00:00,2026-06-24T14:30:21.363891+00:00,8.36,"['ls -l ~/Downloads', 'ls -l ~/Downloads', 'ls -lu', 'du -h --max-depth=1 /sbin', 'du -k /usr', 'df -h --output=avail', 'ls . ..', 'df -h --output=source,fstype,size', 'cd /var/crash', 'ls -atur']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-24 14:30:13+00:00,2026-06-24 14:30:21.363891+00:00,8.36,14,0,0,10,0.9,15.6,3.1219280948873624,0,0,0,0,0,0,0,0,0,21,2,0.8342297965762904,0,2.341324908839649,0
gen-e01738d9590a16298f546304,reda,bastionsvc,10.20.40.74,10.10.50.28,mon-01,2026-06-12T05:09:19+00:00,2026-06-12T05:09:23.342110+00:00,4.34,"['ls -R /var/www', 'cd /var/log/gpu-manager.log', 'cd /var/log/gpu-manager.log', 'curl --help', 'df -x devtmpfs', 'du -X exclude-list.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-12 05:09:19+00:00,2026-06-12 05:09:23.342110+00:00,4.34,5,1,0,6,0.8333333333333334,19.166666666666668,2.2516291673878226,0,0,0,0,0,0,0,0,0,11,6,0.7733596065929101,0,4.027100638003185,0
gen-0e0a504cbcd00f127885a202,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-29T07:02:02+00:00,2026-06-29T07:02:07.224089+00:00,5.22,"['du -B 2M', 'du -B 2M', 'cd /usr/share/zoneinfo/Africa', 'du -B 2M', 'gzip', 'free -m']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-29 07:02:02+00:00,2026-06-29 07:02:07.224089+00:00,5.22,7,1,0,6,0.6666666666666666,10.666666666666666,1.792481250360578,0,0,0,0,0,0,0,0,0,25,2,0.9026830018310024,0,3.48571657290292,0
gen-45e8df79aceae4cfa08338d9,reda,bastionsvc,10.20.40.74,10.10.50.27,backup-01,2026-06-25T12:18:10+00:00,2026-06-25T12:18:15.864763+00:00,5.86,"['cd /sbin', 'cd /var/lib', 'systemctl', 'cd /var/log/yum.log', 'cd /usr/share/man', 'du -B 5G', 'du -B 128K']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-25 12:18:10+00:00,2026-06-25 12:18:15.864763+00:00,5.86,12,0,0,7,1.0,11.714285714285714,2.807354922057604,0,0,0,0,0,0,0,0,0,22,3,0.8673776900925819,0,2.4587637778590214,0
gen-af34e315d5210125614c9c30,reda,bastionsvc,10.20.40.74,10.10.50.27,backup-01,2026-06-17T13:49:42+00:00,2026-06-17T13:49:47.146236+00:00,5.15,"['curl --version', 'curl --version', 'curl --version', 'ls -l [abc]*', 'curl --version', 'ls -l [abc]*']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-17 13:49:42+00:00,2026-06-17 13:49:47.146236+00:00,5.15,13,0,0,6,0.3333333333333333,13.333333333333334,0.9182958340544896,0,0,0,0,0,0,0,0,0,15,2,0.7924207234254926,0,4.0490127075489095,0
gen-ce218fa01fb46d9257319e33,reda,bastionsvc,10.99.37.234,10.10.30.15,web-prod-02,2026-06-19T13:28:11+00:00,2026-06-19T13:28:21.044392+00:00,10.04,"['systemctl', 'systemctl', 'du -h --max-depth=1 /opt', 'free -h -w', 'systemctl', 'cd test', 'systemctl', 'du --exclude=""*.log""', 'cp', 'systemctl', 'du -B 8G']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,admin,vpn,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-19 13:28:11+00:00,2026-06-19 13:28:21.044392+00:00,10.04,13,0,0,11,0.6363636363636364,10.545454545454543,2.40400975732486,0,0,0,0,0,0,1,1,0,16,2,0.7778253254642316,1,2.5857611736997357,0
gen-02cb3cf26aac7eeab1851d3f,reda,bastionsvc,10.20.40.74,10.10.50.27,backup-01,2026-06-22T10:19:31+00:00,2026-06-22T10:19:36.661718+00:00,5.66,"['ls -lt --time=atime', 'ls -lt --time=atime', 'uptime', 'ls -lt --time=atime', 'curl --help', 'ls -lt --time=atime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 10:19:31+00:00,2026-06-22 10:19:36.661718+00:00,5.66,10,0,0,6,0.5,15.5,1.2516291673878228,0,0,0,0,0,0,0,0,0,19,3,0.8442097132886759,0,2.813802221908425,0
gen-752d2cde1e3420a395cbda69,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-03T11:05:59+00:00,2026-06-03T11:06:08.268433+00:00,9.27,"['ls -RF', 'ls -lA', 'free -g -t', 'ls -Sr ~', 'cd /usr/share/zoneinfo/Africa', 'cd /sbin', 'cd /var/log/pm-powersave', 'uptime', 'du -B 256P', 'cd /usr/share/gnome']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 11:05:59+00:00,2026-06-03 11:06:08.268433+00:00,9.27,11,0,0,10,1.0,12.6,3.321928094887362,0,0,0,0,0,0,0,0,0,2,1,0.2108423003185321,0,3.7819340921969355,0
gen-fbb94233aa5a71daece7a82f,reda,bastionsvc,10.20.40.74,10.10.30.16,web-stg-01,2026-06-01T09:46:21+00:00,2026-06-01T09:46:27.687334+00:00,6.69,"['ls -R', 'ls -R', 'curl --help', 'curl --help', 'ls -d /p*/', 'curl --help', 'cd /usr/share/sounds', 'cd /var/cache', 'ls -d /p*/', 'cd /var/cache']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-01 09:46:21+00:00,2026-06-01 09:46:27.687334+00:00,6.69,9,0,0,10,0.5,10.9,2.246439344671016,0,0,0,0,0,0,0,0,0,2,2,0.7219280948873623,0,2.73842962527911,0
gen-61bbd6c22938035f7a916fd4,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-01T13:58:23+00:00,2026-06-01T13:58:31.292734+00:00,8.29,"['cd /var/log/mail.err', 'systemctl', 'ls -itu', 'curl --help', 'free -l', 'free -h -o', 'ls -li', 'who', 'who', 'who']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-01 13:58:23+00:00,2026-06-01 13:58:31.292734+00:00,8.29,13,0,0,10,0.8,7.9,2.8464393446710154,0,0,0,0,1,0,0,0,0,2,2,0.5032583347756457,0,2.880989702310033,0
gen-da1a56ab948b010286d3905d,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-22T03:42:05+00:00,2026-06-22T03:42:11.359795+00:00,6.36,"['cd /var/log/user', 'cd /var/log/user', 'curl --version', 'cd /var/log/user', 'mkdir', 'mkdir', 'zip', 'zip']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 03:42:05+00:00,2026-06-22 03:42:11.359795+00:00,6.36,3,1,0,8,0.5,9.75,1.9056390622295665,0,0,0,0,0,0,0,0,0,18,2,0.837665843289729,0,4.127161127296243,0
gen-2032e362de61b80d8acfb1a0,reda,bastionsvc,10.20.40.74,10.10.40.21,dev-04,2026-06-02T12:22:48+00:00,2026-06-02T12:22:53.648660+00:00,5.65,"['ls -lF', 'cd /var/log/cron', 'du -a --max-depth=2 /etc', 'curl --version', 'ls -lF', 'cd /var/log/cron']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 12:22:48+00:00,2026-06-02 12:22:53.648660+00:00,5.65,12,0,0,6,0.6666666666666666,13.666666666666666,1.9182958340544896,0,0,0,0,0,0,0,0,0,2,1,0.2974722489192896,0,2.97567385541338,0
gen-520cac52d6c03c420eda2461,reda,bastionsvc,10.20.40.74,10.10.50.28,mon-01,2026-06-09T13:34:53+00:00,2026-06-09T13:35:00.636708+00:00,7.64,"['free -w', 'cd /var/log/fsck', 'free -w', 'free -w', 'cd /var/log/mail.warn', 'free -w', 'cd /usr/local/bin', 'cd /var/log/messages', 'df -h --output=source,iavail', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-09 13:34:53+00:00,2026-06-09 13:35:00.636708+00:00,7.64,13,0,0,10,0.7,13.6,2.5219280948873624,0,0,0,0,0,0,0,0,0,6,2,0.455205733449623,0,2.201265590469517,0
gen-d5e9db88f53a4ae0a0be04c5,reda,bastionsvc,10.20.40.74,10.10.50.27,backup-01,2026-06-15T06:08:36+00:00,2026-06-15T06:08:46.432818+00:00,10.43,"['du -B 2E', 'curl --help', 'du -B 2E', 'du -0', 'cd /usr/local/etc', 'free -o', 'cd /var/log/syslog', 'du -B 2E', 'touch', 'curl --help', 'cd /usr/share/zoneinfo/Africa', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 06:08:36+00:00,2026-06-15 06:08:46.432818+00:00,10.43,6,1,0,12,0.6666666666666666,11.5,2.792481250360578,0,0,0,0,0,0,0,0,0,11,1,0.7174603229564238,0,3.9553104047603447,0
