session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_is_placeholder,ts_is_synthetic,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil
gen-8dc5d246a85d938be64f8ec0,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-24T13:35:40+00:00,2026-06-24T13:35:47.425484+00:00,7.43,"['cd ../bin', 'free --help', 'free -b -s 1', 'free -b -s 1', 'ls -lh /', 'free -b -s 1', 'du -k', ""df -h | grep '/home'"", 'free -b -s 1', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-24 13:35:40+00:00,2026-06-24 13:35:47.425484+00:00,7.43,13,0,0,10,0.7,11.0,2.5219280948873624,0,0,0,0,0,0
gen-3c884bee24d4dba98cf7fbd8,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-08T10:36:36+00:00,2026-06-08T10:36:43.414750+00:00,7.41,"['du -B 1Y', 'who', 'who', 'zip shell_configs.zip .bashrc .zshrc', 'zip shell_configs.zip .bashrc .zshrc', 'df -h --output=source,fstype', 'du -B 32G', 'nslookup', 'wget --help', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-08 10:36:36+00:00,2026-06-08 10:36:43.414750+00:00,7.41,10,0,0,10,0.8,15.1,2.9219280948873623,0,0,0,0,1,0
gen-7f849eeac661e011f3fce192,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-24T15:14:10+00:00,2026-06-24T15:14:15.213365+00:00,5.21,"['systemctl', 'wget --help', 'curl --version', 'systemctl', 'systemctl', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-24 15:14:10+00:00,2026-06-24 15:14:15.213365+00:00,5.21,15,0,0,6,0.5,10.166666666666666,1.2516291673878228,0,0,0,0,0,0
gen-2c5b2eb0303da2528c486219,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-11T10:37:35+00:00,2026-06-11T10:37:43.702624+00:00,8.7,"['du -ah | sort -h', 'du -ah | sort -h', 'touch -a access.txt', 'ls /', 'free -h -t', 'touch -a access.txt', 'free -h -t', 'who', 'ls . ..', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-11 10:37:35+00:00,2026-06-11 10:37:43.702624+00:00,8.7,10,0,0,10,0.7,11.5,2.721928094887362,0,0,0,0,1,0
gen-c4c0eaf1d048c8afff5f274a,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-23T13:42:32+00:00,2026-06-23T13:42:37.797223+00:00,5.8,"['curl --help', 'curl --help', 'wget -i files.txt', 'free --help', 'who', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-23 13:42:32+00:00,2026-06-23 13:42:37.797223+00:00,5.8,13,0,0,6,0.6666666666666666,10.666666666666666,1.792481250360578,0,0,0,0,1,0
gen-f11b9c1bbad1ffe7ed46d087,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-12T10:13:55+00:00,2026-06-12T10:14:00.319001+00:00,5.32,"['df -h --output=target,pcent', 'df -h --output=target,pcent', 'df -h --output=target,pcent', 'mkdir build', 'who', 'df -h --output=target,pcent']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-12 10:13:55+00:00,2026-06-12 10:14:00.319001+00:00,5.32,10,0,0,6,0.5,20.333333333333332,1.2516291673878228,0,0,0,0,1,0
gen-67171ab761f0e5c51cda8918,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-24T10:07:13+00:00,2026-06-24T10:07:22.193562+00:00,9.19,"['cd ~/.ssh', 'ls -R -L 2', 'ls -R -L 2', 'cd -', 'ls -R -L 2', 'who', 'ls -U', 'free -m -s 10', 'ls -lRhtr', 'zip bin.zip /usr/bin/*']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-24 10:07:13+00:00,2026-06-24 10:07:22.193562+00:00,9.19,10,0,0,10,0.8,9.5,2.8464393446710154,0,0,0,0,1,0
gen-e07ab79da68f75ac74916018,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-08T17:47:46+00:00,2026-06-08T17:47:49.572017+00:00,3.57,"['df -m', 'df -m', 'ls --color=auto', 'df -m', 'wget -i files.txt', 'wget -i files.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-08 17:47:46+00:00,2026-06-08 17:47:49.572017+00:00,3.57,17,0,0,6,0.5,10.666666666666666,1.4591479170272448,0,0,0,0,0,0
gen-20d1eef15861919d98a0be4c,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-29T17:12:44+00:00,2026-06-29T17:12:53.901250+00:00,9.9,"['cd /usr/share/zoneinfo', 'cd /usr/share/zoneinfo', 'cd /usr/share/zoneinfo', 'cd /usr/share/zoneinfo', 'ping', 'cd /usr/share/zoneinfo', 'who', 'cd /usr/share/zoneinfo', 'ping', 'ls -la /tmp']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-29 17:12:44+00:00,2026-06-29 17:12:53.901250+00:00,9.9,17,0,0,10,0.4,15.4,1.5709505944546687,0,0,0,0,1,0
gen-dca9b10a6d1b5e966e648ec8,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-01T10:30:59+00:00,2026-06-01T10:31:06.650749+00:00,7.65,"['free -b -s 10', 'free -b -s 10', 'free -b -s 10', 'free -b -s 10', 'free -b -s 10', 'who', 'cd /var/log/zypper.log', 'cd /var/log/zypper.log', 'free -b -s 10', 'cd /usr/share/games']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-01 10:30:59+00:00,2026-06-01 10:31:06.650749+00:00,7.65,10,0,0,10,0.4,14.4,1.5709505944546687,0,0,0,0,1,0
gen-f21dfe362c27d031d7eff6da,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-30T14:31:36+00:00,2026-06-30T14:31:45.110817+00:00,9.11,"['ls -ltr ~/Documents', 'ls -ltr ~/Documents', 'who', 'ls -lh /var/log/*.log', 'ls -ltr ~/Documents', 'cp history.log /var/log/apt/', 'df -h --output=source,used,avail,pcent', 'systemctl', 'ls -ltr ~/Documents', 'cp history.log /var/log/apt/']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-30 14:31:36+00:00,2026-06-30 14:31:45.110817+00:00,9.11,14,0,0,10,0.6,20.3,2.321928094887362,0,0,0,0,1,0
gen-76a5025c0f90bfaab44d4088,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-07-01T09:31:10+00:00,2026-07-01T09:31:17.012081+00:00,7.01,"['systemctl', 'df /home', 'free -t -s 5', 'systemctl', 'cd /var/log/Xorg.0.log', 'free -m -s 30', 'systemctl', 'cd /var/log', 'df -h --output=source,fstype,size', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-07-01 09:31:10+00:00,2026-07-01 09:31:17.012081+00:00,7.01,9,0,0,10,0.7,13.5,2.5219280948873624,0,0,0,0,0,0
gen-87330652dc01ef9d881cf24c,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-17T12:31:19+00:00,2026-06-17T12:31:22.627057+00:00,3.63,"['df -h --output=target,avail', 'df -h --output=target,avail', 'df -h --output=target,avail', 'df -h --output=source,fstype,size', 'df -h --output=target,avail', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-17 12:31:19+00:00,2026-06-17 12:31:22.627057+00:00,3.63,12,0,0,6,0.5,25.0,1.2516291673878228,0,0,0,0,0,0
gen-1dd19a42cb8be57b115c13de,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-19T09:33:15+00:00,2026-06-19T09:33:23.568289+00:00,8.57,"['free -w', 'who', 'df -h --output=source,used', 'uptime', 'gzip class_notes.txt', 'who', 'uptime', 'touch /home/charlie/temp', 'free --pebi', 'who']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-19 09:33:15+00:00,2026-06-19 09:33:23.568289+00:00,8.57,9,0,0,10,0.7,10.9,2.6464393446710157,0,0,0,0,1,0
gen-cece12fc09b3abbf80785391,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-23T12:36:00+00:00,2026-06-23T12:36:04.591314+00:00,4.59,"['free -w', 'free -h -o', 'ls -v /boot', 'systemctl', 'free -w', 'who']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-23 12:36:00+00:00,2026-06-23 12:36:04.591314+00:00,4.59,12,0,0,6,0.8333333333333334,7.833333333333333,2.2516291673878226,0,0,0,0,1,0
gen-9536922e4a02d7c19859df42,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-05T11:31:18+00:00,2026-06-05T11:31:27.131836+00:00,9.13,"['systemctl', 'mkdir /home/bob/temp', 'uptime', 'wget --version', 'nslookup', 'nslookup', 'ls -ld /usr/*/', 'who', 'ls -laut', 'wget --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-05 11:31:18+00:00,2026-06-05 11:31:27.131836+00:00,9.13,11,0,0,10,0.9,10.1,3.1219280948873624,0,0,0,0,1,0
gen-e28c259c812414079870fafa,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-22T08:40:51+00:00,2026-06-22T08:41:00.364510+00:00,9.36,"['wget -i files.txt', 'free -w', 'free -w', 'free -w', 'wget --help', 'free -w', 'free -m -s 30', 'who', 'free -w', 'touch ~/downloads']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-22 08:40:51+00:00,2026-06-22 08:41:00.364510+00:00,9.36,8,0,0,10,0.6,9.6,2.1609640474436813,0,0,0,0,1,0
gen-0bfc8c458a43aa23426ea2f9,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-08T09:28:56+00:00,2026-06-08T09:29:05.614620+00:00,9.61,"['free -b -t', 'free -b -t', 'free -b -t', 'du -B 2E', 'ping', 'wget -i files.txt', 'mkdir /var/log/logs', 'wget --version', 'curl --help', 'free -b -t']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-08 09:28:56+00:00,2026-06-08 09:29:05.614620+00:00,9.61,9,0,0,10,0.7,11.3,2.5219280948873624,0,0,0,0,0,0
gen-94bac2b5ca4514d116a3ce4e,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-05T15:46:48+00:00,2026-06-05T15:46:56.444201+00:00,8.44,"['free -h -l', 'ls -1 ~/Documents', 'touch ~/var', 'ls -lat /etc', 'ls -ln', 'ls ~ ..', 'ls -lat /etc', 'who', 'who', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-05 15:46:48+00:00,2026-06-05 15:46:56.444201+00:00,8.44,15,0,0,10,0.8,9.2,2.9219280948873623,0,0,0,0,1,0
gen-2727aea402f9378571a67925,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-02T17:59:26+00:00,2026-06-02T17:59:33.505474+00:00,7.51,"['ls . ..', 'free -g -s 1', 'systemctl', 'cp syslog /var/log/', 'who', 'cp syslog /var/log/', 'cd /usr/share/python', 'gzip database.db', 'cp -i testfile /srv/www/', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-02 17:59:26+00:00,2026-06-02 17:59:33.505474+00:00,7.51,17,0,0,10,0.8,13.8,2.9219280948873623,0,0,0,0,1,0
gen-9624ba9d1cea0ac0d466f946,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-29T14:08:16+00:00,2026-06-29T14:08:23.374516+00:00,7.37,"['uptime', 'df -t nfs', 'who', 'who', 'who', 'who', 'wget --help', 'systemctl', 'cp -a * /tmp/', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-29 14:08:16+00:00,2026-06-29 14:08:23.374516+00:00,7.37,14,0,0,10,0.6,6.6,2.321928094887362,0,0,0,0,1,0
gen-91354949c9a692f0073bb78d,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-23T08:58:10+00:00,2026-06-23T08:58:19.481230+00:00,9.48,"['uptime', 'who', 'wget --version', 'du -ak', 'who', 'uptime', 'who', 'ls -m', 'who', 'cd /usr/share/doc-base']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-23 08:58:10+00:00,2026-06-23 08:58:19.481230+00:00,9.48,8,0,0,10,0.6,7.1,2.321928094887362,0,0,0,0,1,0
gen-9e0e5cdf89d4d409a9c55ff9,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-04T12:05:28+00:00,2026-06-04T12:05:38.364335+00:00,10.36,"['uptime', 'uptime', 'wget -i files.txt', 'wget -i files.txt', 'wget -i files.txt', 'who', 'ls -R ..', 'curl --help', 'ls -R ..', 'who']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-04 12:05:28+00:00,2026-06-04 12:05:38.364335+00:00,10.36,12,0,0,10,0.5,9.6,2.2464393446710154,0,0,0,0,1,0
gen-65173bc6ceb893648e242b1d,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-02T15:23:15+00:00,2026-06-02T15:23:22.949626+00:00,7.95,"['cp --preserve=all * /tmp/', 'cp -a * /tmp/', 'systemctl', 'who', 'curl --version', 'curl --version', 'systemctl', 'ls -aF', 'systemctl', 'cp news.log /var/log/news/']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-02 15:23:15+00:00,2026-06-02 15:23:22.949626+00:00,7.95,15,0,0,10,0.7,12.8,2.6464393446710157,0,0,0,0,1,0
gen-50934c874f8ccb0bee6fc3f3,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-30T14:24:43+00:00,2026-06-30T14:24:51.496482+00:00,8.5,"['uptime', 'uptime', 'uptime', 'uptime', 'uptime', 'uptime', 'nslookup', 'uptime', 'uptime', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-30 14:24:43+00:00,2026-06-30 14:24:51.496482+00:00,8.5,14,0,0,10,0.2,6.2,0.4689955935892812,0,0,0,0,0,0
gen-2cc6c3c21e50661f2fce10ae,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-05T10:49:26+00:00,2026-06-05T10:49:34.148382+00:00,8.15,"['curl --version', 'free -o', 'ls -R /var/www', 'wget --help', 'wget --help', 'wget --help', 'ls -R /var/www', 'ls -R /var/www', 'systemctl', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-05 10:49:26+00:00,2026-06-05 10:49:34.148382+00:00,8.15,10,0,0,10,0.6,11.1,2.3709505944546687,0,0,0,0,0,0
gen-a3b0e3da845eaab9cc007490,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-04T09:11:17+00:00,2026-06-04T09:11:22.652495+00:00,5.65,"['systemctl', 'gzip server.log', 'curl --help', 'free -k -o', 'cd /var/log/cron', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-04 09:11:17+00:00,2026-06-04 09:11:22.652495+00:00,5.65,9,0,0,6,1.0,11.166666666666666,2.584962500721156,0,0,0,0,0,0
gen-96b7cf15b249848c58810e2d,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-15T12:54:10+00:00,2026-06-15T12:54:17.513215+00:00,7.51,"['wget --version', 'wget --version', 'wget --version', 'free -g -s 1', 'df -h --output=target,avail', 'df -h --output=target,avail', 'wget --help', 'mv /mnt/usb/* /media/backup/', 'df -h --output=target,avail', 'wget --version']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-15 12:54:10+00:00,2026-06-15 12:54:17.513215+00:00,7.51,12,0,0,10,0.5,18.8,2.0464393446710156,0,0,0,0,0,0
gen-c50e659949144c1b728c0b4a,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-22T14:16:19+00:00,2026-06-22T14:16:27.684726+00:00,8.68,"['curl --version', 'free -t -s 5', 'mkdir /var/spool/test', 'free -t -s 5', ""df -h | awk '$5+0 < 20'"", ""df -h | awk '$5+0 < 20'"", 'systemctl', 'mkdir /var/spool/test', 'cd /tmp/logs', 'ls -lR']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-22 14:16:19+00:00,2026-06-22 14:16:27.684726+00:00,8.68,14,0,0,10,0.7,15.3,2.721928094887362,0,0,0,0,0,0
gen-087fcdef31c1b3f3a2a5c00c,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-15T10:52:04+00:00,2026-06-15T10:52:12.953006+00:00,8.95,"['who', 'wget --version', 'ping', 'ls ~ ..', 'cd /usr/share/doc', 'systemctl', 'systemctl', 'df -h | sort -k 4 -h', 'ls ~ ..', 'who']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-15 10:52:04+00:00,2026-06-15 10:52:12.953006+00:00,8.95,10,0,0,10,0.7,9.3,2.721928094887362,0,0,0,0,1,0
gen-b03d36655c93e629e106ae32,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-10T16:57:04+00:00,2026-06-10T16:57:12.690640+00:00,8.69,"['who', 'df -h --output=source,fstype,size', 'free -h -s 10', 'free -h -s 10', 'uptime', 'free -h -s 10', 'free -h -s 10', 'cd ~/Music', 'du -ab', 'free -h -l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-10 16:57:04+00:00,2026-06-10 16:57:12.690640+00:00,8.69,16,0,0,10,0.7,12.0,2.5219280948873624,0,0,0,0,1,0
gen-96197356fcf8d6f86cf322ab,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-04T10:34:29+00:00,2026-06-04T10:34:34.347731+00:00,5.35,"['free -h -l', 'free -m -t', 'ls -lh /var/log/*.log', 'nslookup', 'du -B 1P', 'du -B 1P']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-04 10:34:29+00:00,2026-06-04 10:34:34.347731+00:00,5.35,10,0,0,6,0.8333333333333334,10.833333333333334,2.2516291673878226,0,0,0,0,0,0
gen-7ffdfae18cb98201a8d705bf,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-23T12:11:17+00:00,2026-06-23T12:11:24.045919+00:00,7.05,"['free -m -s 30', 'free -m -s 30', 'free -m -s 30', 'cp -a --preserve=all * /tmp/', 'ls -lv ~', 'cp yum.log /var/log/', 'free -m -s 30', 'free -m -s 30', 'wget --version', 'wget --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-23 12:11:17+00:00,2026-06-23 12:11:24.045919+00:00,7.05,12,0,0,10,0.6,14.6,2.1609640474436813,0,0,0,0,0,0
gen-07a1012ae8f86e430b996908,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-02T09:00:11+00:00,2026-06-02T09:00:15.782152+00:00,4.78,"['uptime', 'wget --help', 'wget --version', 'free -m -s 30', 'wget --help', 'uptime']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-02 09:00:11+00:00,2026-06-02 09:00:15.782152+00:00,4.78,9,0,0,6,0.6666666666666666,10.166666666666666,1.9182958340544896,0,0,0,0,0,0
gen-19001fc9ca445a6bad20c3fa,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-03T17:32:48+00:00,2026-06-03T17:32:56.643343+00:00,8.64,"['touch ~/src', 'curl --version', 'cp boot.log /var/log/', 'ls -lt --time=atime', 'mkdir /usr/bin/python3', 'ls -lt --time=atime', 'systemctl', 'systemctl', 'wget -i files.txt', 'zip -r deployment.zip deployment']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-03 17:32:48+00:00,2026-06-03 17:32:56.643343+00:00,8.64,17,0,0,10,0.8,17.3,2.9219280948873623,0,0,0,0,0,0
gen-0356b6fe12e63e97178f1dd7,test-ssh,bastionsvc,10.0.0.14,192.168.1.74,debian-lab,2026-06-15T15:53:04+00:00,2026-06-15T15:53:09.100086+00:00,5.1,"['ls ..', 'wget --version', 'cd /etc/pam.d', 'ls ..', 'systemctl', 'systemctl']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,True,True,SSH,1,2026-06-15 15:53:04+00:00,2026-06-15 15:53:09.100086+00:00,5.1,15,0,0,6,0.6666666666666666,9.166666666666666,1.9182958340544896,0,0,0,0,0,0
