session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,mitre,composition,attack_command_count,campaign_id,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy,cmd_oov_rate,cmd_mean_surprisal,cmd_max_surprisal,cmd_mean_novelty,cmd_max_novelty
gen-0313c38efe0c4201ec2b0e76,omar,p_dba,10.99.59.127,10.10.20.10,db-prod-01,2026-06-08T09:46:31+00:00,2026-06-08T09:46:40.418064+00:00,9.42,"['df -h --output=source,iavail', 'ls', 'ls', 'du -B 32P', 'du -h --max-depth=1 /usr/local', 'find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', 'find /data -type f -newermt ""2025-06-10""', 'wget -i /etc/passwd', 'ls', 'find /home \\( -name ""*.txt"" -o -name ""*.md"" \\)', 'find /var -type f -links 1', 'df -h --output=source,iused', 'troff /etc/passwd']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,attack,['cred_access'],generated,train,dba,unseen_vpn,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,2,,SSH,1,2026-06-08 09:46:31+00:00,2026-06-08 09:46:40.418064+00:00,9.42,9,0,0,13,0.7692307692307693,22.615384615384617,3.180832987205441,1,0,0,0,0,0,1,1,0,10,4,0.7276719870526327,0.15384615384615385,10.07822778356906,16.379006001888587,0.0906045017299917,0.5944999799420743
gen-0e8f1e6e8089ac085de14a99,asma,p_audit,10.20.30.100,10.10.40.23,build-01,2026-06-24T14:47:35+00:00,2026-06-24T14:47:39.499237+00:00,4.5,"['grep -i cron /home/app/ingest | grep -i error', 'ls -la /tmp', 'find /srv -size -10M -type f', 'find /srv -type f -print | sort', 'find /srv -type f -print | sort', 'find /srv -type f -print | sort', ""grep -r 'ssh' ~""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,auditor,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-24 14:47:35+00:00,2026-06-24 14:47:39.499237+00:00,4.5,14,0,0,7,0.7142857142857143,27.428571428571427,2.128085278891394,0,0,0,0,0,0,0,0,0,26,2,1.0745851957073855,0.14285714285714285,10.139464055044488,16.0591754379151,0.04487431646517104,0.31412021525619227
gen-697c392387fa841a3e83b91f,ghita,p_dev,10.20.10.149,10.10.30.17,web-stg-02,2026-06-18T11:02:39+00:00,2026-06-18T11:02:50.941486+00:00,11.94,"['find /data -nouser', 'find /data -nouser', ""awk '/^ERROR/' log.txt"", 'awk \'$1 != """"\' file.txt', 'git', ""awk '{print toupper($1)}' file.txt"", ""grep -v 'debug' output.txt"", 'find /tmp -path ""*/old"" -prune -o -type f -print', 'find /tmp -path ""*/old"" -prune -o -type f -print', 'find /var -type f -a -size +1M', 'cat <(echo line1) <(echo line2)', ""grep ';$' script.sh"", ""awk '$2 == 0' data.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-18 11:02:39+00:00,2026-06-18 11:02:50.941486+00:00,11.94,11,0,0,13,0.8461538461538461,26.307692307692307,3.3927474104487847,0,0,0,0,0,0,0,0,0,14,3,1.8694731335619605,0.0,9.452430748433107,10.706074799377918,2.391249591500337e-16,7.771561172376096e-16
gen-f92ec2bcf465ac7863464f23,reda,p_admin,10.20.40.74,10.10.30.15,web-prod-02,2026-06-29T12:23:46+00:00,2026-06-29T12:23:53.816716+00:00,7.82,"['curl --help', 'curl --help', 'cd /usr/share/info', 'df -h --output=fstype,pcent', 'ls -1', 'uptime', 'ls -lv ~', 'curl --version', 'cd /usr/share/info', 'du -a --max-depth=2 /etc']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 12:23:46+00:00,2026-06-29 12:23:53.816716+00:00,7.82,12,0,0,10,0.8,14.2,2.9219280948873623,0,0,0,0,0,0,0,0,0,47,8,1.401406021560509,0.0,8.718241582096272,11.671730599900512,9.992007221626409e-17,5.551115123125783e-16
gen-312d19e46d935a7f1b944060,reda,bastionsvc,10.20.40.74,10.10.30.15,web-prod-02,2026-06-29T05:13:57+00:00,2026-06-29T05:14:01.715732+00:00,4.72,"['cd Documents/Pictures', 'cd /usr/share/icons', 'cd test', 'df -hT', 'systemctl', 'cd test']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-29 05:13:57+00:00,2026-06-29 05:14:01.715732+00:00,4.72,5,1,0,6,0.8333333333333334,11.5,2.2516291673878226,0,0,0,0,0,0,0,0,0,44,4,1.3877463754583965,0.0,11.109144706397492,12.891868068882548,-1.850371707708594e-17,7.771561172376096e-16
gen-0181bad16c14cf57cae842d3,khadija,p_dev,10.99.25.217,10.10.30.15,web-prod-02,2026-06-10T11:27:35+00:00,2026-06-10T11:27:45.399421+00:00,10.4,"[""grep -E '\\bnet\\w*' logs/*.txt"", 'find /var -path ""*/.cache"" -prune -o -type f -print', ""grep -E '\\bnet\\w*' logs/*.txt"", 'find /var -path ""*/.cache"" -prune -o -type f -print', ""grep -E '\\bnet\\w*' logs/*.txt"", ""awk '/error/ {print NR}' log.txt"", ""awk '/error/ {print NR}' log.txt"", ""awk '{sum += $2} END {print sum}' data.txt"", ""grep --color=auto 'network' *.log"", ""awk '/error/ {print NR}' log.txt"", 'awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', ""grep -E 'http[s]?://\\S+' file.txt"", 'find /tmp -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,vpn,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-10 11:27:35+00:00,2026-06-10 11:27:45.399421+00:00,10.4,11,0,0,13,0.6153846153846154,34.61538461538461,2.8150724101159437,0,0,0,0,0,0,1,1,0,9,2,0.7613661411779425,0.0,9.241446639608268,10.571773707666326,-3.843079700625542e-16,9.992007221626409e-16
gen-fd3167f58f8721cd1813fc0f,karim,p_dba,10.20.20.192,10.10.20.11,db-prod-02,2026-06-29T02:04:12+00:00,2026-06-29T02:04:27.829942+00:00,15.83,"['df -h --output=source,size,pcent', 'df -h --output=source,size,pcent', 'df -h --output=source,size,pcent', 'df -h --output=source,size,pcent', 'df -h --output=source,size,pcent', ""df -h | awk '$5+0 < 20'"", 'find /home -inum 123456', 'du -h --max-depth=1 /etc', 'su -l art -c ""echo \'echo \\""Atomic Red Team was here... T1546.004\\"" >> /home/art/art.txt\' >> /home/art/.bash_logout; exit""', 'systemctl restart T1543.002', 'find /opt -size +500k -name ""*.log""', ""grep -o 'user' users.txt"", 'cat /sys/class/net/eth0/address', 'find /home -uid 1000', 'find /opt -size +500k -name ""*.log""', 'df -h --output=source,size,pcent']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",16,0,attack,['persistence'],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,"['T1543.002', 'T1546.004']",buried,2,,SSH,1,2026-06-29 02:04:12+00:00,2026-06-29 02:04:27.829942+00:00,15.83,2,1,0,16,0.625,34.6875,2.9056390622295662,0,0,0,0,0,0,0,0,0,36,1,1.085307833464565,0.125,10.405997741725677,16.379006001888587,0.04153688463222316,0.5926433913882461
gen-9dcda6f86da05884252a9f21,hamza,p_dba,10.20.20.92,10.10.50.28,mon-01,2026-06-08T09:24:50+00:00,2026-06-08T09:24:55.182426+00:00,5.18,"['cp', 'cp', 'cp', 'du -B 5G', 'find /srv -xdev -type f', 'cp']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,dba,home,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 09:24:50+00:00,2026-06-08 09:24:55.182426+00:00,5.18,9,0,0,6,0.5,6.5,1.2516291673878228,0,0,0,0,0,0,0,0,0,15,5,1.0152591009839946,0.0,8.277855794541715,10.180983754634159,5.551115123125783e-17,2.220446049250313e-16
gen-53528440023d35cfc972d38d,imane,p_dev,10.20.10.123,10.10.40.20,dev-03,2026-06-15T11:15:01+00:00,2026-06-15T11:15:07.720507+00:00,6.72,"['git', 'gzip', 'find /home -mtime -7 -a -type f', 'gzip', 'git', 'git', ""grep 'ssh' /var/log/messages"", ""awk '{print toupper($1)}' file.txt"", ""awk '{print toupper($1)}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 11:15:01+00:00,2026-06-15 11:15:07.720507+00:00,6.72,11,0,0,9,0.5555555555555556,16.0,2.197159723424149,0,0,0,0,0,0,0,0,0,19,5,1.9854492358953666,0.0,8.435190832525088,10.326853422666739,3.20731096002823e-16,9.992007221626409e-16
gen-aed63f5785e0505857c861e8,omar,p_dba,10.20.20.23,10.10.20.10,db-prod-01,2026-06-22T09:20:02+00:00,2026-06-22T09:20:12.797131+00:00,10.8,"[""grep '[0-9]' file.txt"", 'cat -n file.txt', 'sh /tmp/T1003.007.sh', 'cat file.txt | expand', 'df -h | sort -k 5 -h', 'cat /sys/class/net/eth0/address', 'shuf -z /etc/passwd', ""grep -r 'password' /etc"", 'find /tmp -ctime 0 -type d', 'df -h | sort -k 1', ""grep '22' /etc/services"", 'du -a /etc']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,attack,['cred_access'],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1003.007'],buried,2,,SSH,1,2026-06-22 09:20:02+00:00,2026-06-22 09:20:12.797131+00:00,10.8,9,0,0,12,1.0,20.5,3.584962500721156,1,0,0,0,0,0,0,0,0,40,2,1.1683714311366857,0.16666666666666666,10.598436623235235,16.379006001888587,0.08998406377823022,0.5497576766955574
gen-c76c5a12ad6d50774912e293,karim,p_dba,10.20.20.192,10.10.20.10,db-prod-01,2026-06-12T07:38:39+00:00,2026-06-12T07:38:51.672030+00:00,12.67,"['du -B 32T', 'du -h --threshold=500M', 'find /data -mindepth 4 -type d', 'find /home -maxdepth 1 -type d', 'du -h --threshold=500M', 'find /data -mindepth 4 -type d', ""df -h | awk '$4 ~ /G/ && $4+0 < 1'"", 'cat -T file.txt', 'find /data -mindepth 4 -type d', 'find /data -type f -ls', 'df -h --output=source,used,avail', 'du -h --threshold=500M', 'du -h --threshold=500M', 'cat -T file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-12 07:38:39+00:00,2026-06-12 07:38:51.672030+00:00,12.67,7,1,0,14,0.5714285714285714,23.928571428571427,2.753434386188785,0,0,0,0,0,0,0,0,0,16,3,0.9853480625953811,0.0,9.570906807470829,10.391622680707776,-2.458350983098561e-16,3.3306690738754696e-16
gen-26fa1827a6745a3f4ab047e0,khadija,p_dev,10.20.10.193,10.10.40.19,dev-02,2026-06-15T11:11:48+00:00,2026-06-15T11:11:52.620630+00:00,4.62,"[""grep -r 'ssh' ~"", 'grep -i cron /var/log/syslog | grep -i error', ""grep '^//' main.c"", ""grep 'summary' *.txt"", ""grep 'summary' *.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-15 11:11:48+00:00,2026-06-15 11:11:52.620630+00:00,4.62,11,0,0,5,0.8,23.2,1.9219280948873623,0,0,0,0,0,0,0,0,0,13,2,0.8219038042110823,0.0,8.972343535565013,9.491937461993913,3.108624468950438e-16,4.440892098500626e-16
gen-d6da050644aa18d0e9e4e269,sara,bastionsvc,10.30.0.12,10.10.20.10,db-prod-01,2026-06-04T08:00:38+00:00,2026-06-04T08:00:44.215872+00:00,6.22,"['du --max-depth=3 /tmp', 'who', 'cd /usr/share/doc', 'free', 'curl --help', 'cd /usr/share/doc', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",7,0,benign,[],generated,train,admin,jump,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-04 08:00:38+00:00,2026-06-04 08:00:44.215872+00:00,6.22,8,0,0,7,0.7142857142857143,12.0,2.2359263506290326,0,0,0,0,1,0,1,0,1,5,5,0.7048742997669818,0.0,9.07659842439215,11.415319248140376,-1.427429603089487e-16,1.1102230246251565e-16
gen-99202f55ab91af5ea21b71b0,leila,bastionsvc,10.20.40.78,10.10.30.17,web-stg-02,2026-06-10T06:06:15+00:00,2026-06-10T06:06:20.493240+00:00,5.49,"['ls -laF', 'ls -laF', 'curl --version', 'ls -laF', 'du --inodes', 'free -m -t']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",6,0,benign,[],generated,train,admin,home,web,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-10 06:06:15+00:00,2026-06-10 06:06:20.493240+00:00,5.49,6,1,0,6,0.6666666666666666,9.333333333333334,1.792481250360578,0,0,0,0,0,0,0,0,0,19,4,1.7503285097607022,0.0,9.581562529869608,10.704241065706777,-1.850371707708594e-17,1.1102230246251565e-16
gen-7aec63ec1d1d4e28e400c103,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-30T11:40:43+00:00,2026-06-30T11:40:46.779657+00:00,3.78,"['du -a --max-depth=2 /etc', ""grep 'CRON' /var/log/syslog | grep 'CMD'"", 'find /data -user root -a -group root', 'find /data -mindepth 4 -type d']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-30 11:40:43+00:00,2026-06-30 11:40:46.779657+00:00,3.78,11,0,0,4,1.0,32.5,2.0,0,0,0,0,0,0,0,0,0,40,3,1.1078976093492328,0.0,9.176158941459299,9.955102347217831,-1.6653345369377348e-16,4.440892098500626e-16
gen-eba4976371c700c7797beb9f,salma,p_audit,10.20.30.37,10.10.30.15,web-prod-02,2026-06-22T15:05:56+00:00,2026-06-22T15:06:07.211021+00:00,11.21,"['find /srv -size -10M -type f', 'ls -l [abc]*', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'grep -i cron /var/log/syslog | grep -i error', ""grep -oE '\\b[0-9]+(\\.[0-9]+){3}\\b' access.log"", 'find /data -not -empty', 'uptime', 'find /data -not -empty', 'ls -lh /', 'ls -la ~']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,auditor,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 15:05:56+00:00,2026-06-22 15:06:07.211021+00:00,11.21,15,0,0,12,0.6666666666666666,27.5,2.7516291673878226,0,0,0,0,0,0,0,0,0,25,2,0.7912707181414296,0.0,8.904484738455736,11.201194442787529,5.458596537740353e-16,1.5543122344752192e-15
gen-44ad701be3dedf99b4d42154,reda,bastionsvc,10.20.40.74,10.10.40.23,build-01,2026-06-06T02:04:17+00:00,2026-06-06T02:06:01.374551+00:00,104.37,"['cd /var/log/nginx', 'df -h --output=source,fstype,itotal,iused,iavail,ipcent,size,used,avail,pcent,target', 'df -h --output=source,fstype,itotal,iused,iavail,ipcent,size,used,avail,pcent,target', 'cd /var/log/nginx', 'curl --version', 'free -g -o', ""echo '# Atomic Red Team was here... T1546.004' >> ~/.profile"", 'cd /var/cache', 'ls -t', 'cd /var/log/nginx', 'ls -t', 'curl --version', 'curl --help']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,attack,['persistence'],generated,train,admin,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,['T1546.004'],buried,1,camp-5ea5357e,SSH,1,2026-06-06 02:04:17+00:00,2026-06-06 02:06:01.374551+00:00,104.37,2,1,1,13,0.6153846153846154,27.0,2.873140679513133,0,0,0,0,0,0,0,0,0,10,1,1.1297636977679786,0.07692307692307693,9.833532653569467,16.379006001888587,0.05016842945957004,0.6521895829744038
gen-d854cf6d99ab1b9b1cc06691,sara,bastionsvc,10.20.40.189,10.10.50.27,backup-01,2026-06-22T09:03:34+00:00,2026-06-22T09:03:43.153487+00:00,9.15,"['cd /var/log/yum.log', 'free -k -w', 'cd /lib', 'curl --help', 'cd /var/log/installer', 'cd /var/log/installer', 'ls -l', 'du -BG /opt', 'cd /var/log/apache2', 'free -k -w', 'ls -lh /var/log/*.log']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",11,0,benign,[],generated,train,admin,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-22 09:03:34+00:00,2026-06-22 09:03:43.153487+00:00,9.15,9,0,0,11,0.8181818181818182,14.090909090909092,3.095795255000934,0,0,0,0,0,0,0,0,0,32,4,1.1700294998799876,0.0,10.520634638113675,11.6694756475461,2.4223047810003414e-16,9.992007221626409e-16
gen-4bacfa4aef1e4acf2b729d66,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-25T13:43:24+00:00,2026-06-25T13:43:32.995473+00:00,9.0,"[""awk '{print NF}' file.txt"", 'find /srv -regex "".*/config.*""', 'find /data -user root -a -group root', ""awk '$1 ~ /^[a-zA-Z]$/' file.txt"", ""awk '$1 ~ /^[a-zA-Z]$/' file.txt"", ""awk '{print $NF}' data.txt"", ""grep -i 'warning' server.log"", 'awk \'{print NR "": "" $0}\' file.txt', 'find /srv -type c', 'find /var -path ""*/.cache"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-25 13:43:24+00:00,2026-06-25 13:43:32.995473+00:00,9.0,13,0,0,10,0.9,31.0,3.1219280948873624,0,0,0,0,0,0,0,0,0,29,2,1.9672261138170688,0.0,9.348680034289279,10.3312549833519,9.992007221626409e-17,9.992007221626409e-16
gen-d265e9fbe21ef84da9ba258c,hamza,p_dba,10.99.120.206,10.10.50.28,mon-01,2026-06-02T07:09:51+00:00,2026-06-02T07:09:58.867693+00:00,7.87,"['du --time=ctime', 'cat file.txt | unexpand', 'find /tmp -type f -newerct ""2025-06-01""', 'cat file.txt', 'du --time=ctime', 'ps', 'find /tmp -type f -newerct ""2025-06-01""', 'find /var -not -type d', 'find /srv -type f -print | sort']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,vpn,infra,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-02 07:09:51+00:00,2026-06-02 07:09:58.867693+00:00,7.87,7,1,0,9,0.7777777777777778,22.0,2.725480556997868,0,0,0,0,0,0,1,1,0,2,3,0.228538143953528,0.0,8.980215518924433,9.913879684491318,1.2335811384723961e-17,5.551115123125783e-16
gen-35345e38d30fcc35839cd540,omar,p_dba,10.20.20.23,10.10.20.10,db-prod-01,2026-06-10T08:12:42+00:00,2026-06-10T08:12:49.391020+00:00,7.39,"['du -ah --exclude=""*.tmp""', 'find /home -mtime +7 -type f', ""grep -v 'tmp' filelist.txt"", ""df -h | grep '/home'"", 'find /home -mtime +7 -type f', 'find /tmp -path ""*/old"" -prune -o -type f -print', ""grep -c 'admin' users.csv"", 'find /tmp -path ""*/old"" -prune -o -type f -print', 'find /tmp -path ""*/old"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dba,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-10 08:12:42+00:00,2026-06-10 08:12:49.391020+00:00,7.39,8,0,0,9,0.6666666666666666,32.77777777777778,2.4193819456463714,0,0,0,0,0,0,0,0,0,18,4,0.9678355239519564,0.0,9.064843040802913,9.950650981136931,1.603655480014115e-16,6.661338147750939e-16
gen-070b26689de088c3caa70154,asma,p_audit,10.20.30.100,10.10.50.27,backup-01,2026-06-25T22:51:42+00:00,2026-06-25T22:51:49.985884+00:00,7.99,"[""grep -E '^[0-9]+$' numbers.txt"", ""grep -E '^[0-9]+$' numbers.txt"", 'lp /etc/passwd -h 127.0.0.1', 'ls --color=auto', 'tar cvf user@127.0.0.1:/tmp/gtfo_out /etc/passwd --rsh-command=/bin/ssh', 'ls / /home', 'find /tmp -path ""*/old"" -prune -o -type f -print', 'ls -Sr ~', 'ls --color=auto', 'ls --color=auto']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,attack,['exfil'],generated,train,auditor,home,infra,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],buried,2,,SSH,1,2026-06-25 22:51:42+00:00,2026-06-25 22:51:49.985884+00:00,7.99,22,1,0,10,0.7,26.9,2.6464393446710157,1,0,0,0,0,0,0,0,0,26,1,1.0392114197969236,0.2,10.912474649984777,16.379006001888587,0.10218594346795276,0.5581458470964846
gen-5221febc8339cc524ff8ab63,karim,p_dba,10.20.20.192,10.10.20.13,db-stg-01,2026-06-08T09:38:39+00:00,2026-06-08T09:38:50.491448+00:00,11.49,"['find /home -maxdepth 1 -type d', 'cat /sys/class/net/eth0/speed', 'find . -type f | tail -n 5', 'find /home -maxdepth 1 -type d', 'cat /sys/class/net/eth0/address', 'df -h --output=target,avail', 'cat *.txt', 'du -B 64T', 'cat <(echo line1) <(echo line2)', ""grep -v 'debug' config.bak"", 'du -B 32M', 'cat /etc/logrotate.d/rsyslog', 'du -d 2 /var/lib', 'find /var/log -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",14,0,benign,[],generated,train,dba,home,db,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,[],benign,0,,SSH,1,2026-06-08 09:38:39+00:00,2026-06-08 09:38:50.491448+00:00,11.49,9,0,0,14,0.9285714285714286,23.0,3.6644977792004614,0,0,0,0,0,0,0,0,0,9,3,0.818507259174113,0.07142857142857142,10.052254957834746,16.054773877229938,0.02555497560673618,0.35776965849430886
